timestamp,evento
360946,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
361427,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
362442,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
364155,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
365213,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
367476,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
368018,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
368851,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
369641,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
369738,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
370711,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
372561,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
372984,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
373878,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
374381,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
375402,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
376899,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
378027,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
379090,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
379674,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
380702,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
383049,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
383146,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
383832,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
384698,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
388074,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
388087,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
388982,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
389534,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
389768,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
390660,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
391009,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
392142,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
392987,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
393956,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
395024,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
396164,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
397569,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
398440,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
399587,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
400476,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
401864,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
403141,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
403351,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
404238,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
405485,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
406489,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
408527,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
409565,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
410187,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
411129,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
412227,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
413297,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
413716,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
415065,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
415232,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
416341,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
418932,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
420215,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
420880,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
421499,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
421553,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
422811,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
426078,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
426100,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
427035,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
428250,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
429788,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
430654,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
431437,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
432735,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
432766,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
433206,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
433623,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
434801,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
439116,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
439206,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
439548,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
440423,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
442965,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
444453,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
446050,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
446202,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
447301,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
448273,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
448802,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
449695,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
451595,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
452210,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
453142,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
454103,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
455222,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
458622,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
459095,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
459991,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
461770,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
462642,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
463526,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
463665,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
464981,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
465590,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
467131,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
468003,Cambio di stato: da States.CARICO_IN_ARRIVO a States.CARICO_IN_ARRIVO
468510,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
469293,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
470166,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
471096,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
471898,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
471958,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
472950,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
473789,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
473931,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
475215,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
475915,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
476257,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
477599,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
479220,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
480228,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
481709,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
481755,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
483179,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
483331,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
483887,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
484232,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
485266,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
486042,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
487048,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
488397,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
490976,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
491054,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
491355,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
492496,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
494925,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
496014,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
496421,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
497500,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
497805,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
498015,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
499480,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
501692,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
502580,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
503173,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
503928,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
505388,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
507622,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
508279,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
508658,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
509944,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
510878,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
511775,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
512059,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
512990,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
514656,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
515411,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
516851,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
517067,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
518315,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
519433,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
519897,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
520945,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
521350,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
522628,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
522836,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
523821,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
523890,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
525619,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
525727,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
526281,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
527596,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
528585,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
529494,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
530186,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
531064,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
531240,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
532421,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
532490,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
533383,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
536894,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
538137,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
539205,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
539914,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
540809,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
540916,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
541739,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
542103,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
542254,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
543142,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
546165,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
547510,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
548087,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
548402,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
549511,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
551006,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
552032,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
553009,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
555023,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
556121,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
557836,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
558028,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
559266,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
560046,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
560530,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
561588,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
562052,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
563052,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
563164,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
563947,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
564927,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
565234,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
565458,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
566682,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
567052,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
568649,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
569964,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
569979,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
571246,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
571870,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
572796,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
573554,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
574574,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
575890,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
576419,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
577542,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
578127,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
579212,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
579303,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
579746,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
580634,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
582790,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
583993,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
584856,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
585972,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
586739,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
586971,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
588061,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
589112,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
589339,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
590204,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
590693,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
592211,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
593213,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
594829,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
595952,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
596426,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
597663,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
599127,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
600661,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
600772,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
602144,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
602903,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
603524,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
604544,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
604920,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
606201,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
607577,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
607700,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
608623,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
610884,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
611772,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
614106,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
614331,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
615354,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
616695,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
617594,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
617784,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
619078,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
619518,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
620666,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
621204,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
622500,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
622903,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
624284,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
625837,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
626344,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
627527,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
627901,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
629881,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
630213,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
631497,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
632513,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
633156,Cambio di stato: da States.TRATTATIVA a States.TRATTATIVA
634030,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
634065,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
635702,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
636278,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
